id,city
19510,Clarksville
3469,Crossville
19635,Knoxville
19680,Dyersburg
19914,Somerville
19916,Fayetteville
19932,Greeneville
19950,Centerville
19954,Sevierville
20002,Pulaski
20037,Cleveland
20112,Huntingdon
20204,Jacksboro
20226,Nashville
29668,Arlington
20380,Lewisburg
20403,Memphis
20404,Dickson
20405,Covington
20407,Bolivar
20411,Linden
20423,Clifton
20425,Halls
20427,Gallatin
20440,Lexington
20441,Humboldt
20442,Lebanon
20460,Nashville
20463,Springfield
20464,Mc Kinnon
20477,Murfreesboro
3675,Memphis
3692,Jackson
20528,Athens
20537,Madisonville
20544,Morristown
3703,Smyrna
20557,Columbia/Mount Pleasant
3736,Millington
20832,Paris
20886,Lexington-Parsons
20938,Rockwood
20943,Mc Minnville
20971,Rogersville
308893,Cleveland
21043,Oneida
21091,Savannah
21106,Sparta
21129,Shelbyville
21132,Selmer
21189,Trenton
21191,Tullahoma
3928,Bristol/Johnson/Kingsport
3938,Knoxville
21285,Union City
21301,Sewanee
24916,Springfield
24917,Rosemark
24918,Dayton
24919,Chattanooga
24920,Bristol
24921,Jackson
24922,Murfreesboro
24923,Eagleville
24924,Oliver Springs
24925,Philadelphia
24926,Sharps Chapel
24927,Sneedville
24928,Lewisburg
24929,Barretville
24930,Eagleville
24931,Shelbyville
24932,Huntingdon
24933,Sweetwater
24934,Eads
24935,Harriman
24936,Sevierville
24937,Hohenwald
24938,Centerville
24939,Clarksville
24940,Manchester
24941,Memphis
24942,Memphis
24943,Somerville
24944,Memphis
24945,Memphis
24946,Niota
24947,Cookeville
24948,Loudon
24949,Nashville
24950,Nashville
24951,Nashville
24952,Ripley
24953,Toone
24954,Tullahoma
24955,Tullahoma
24956,Jellico
24957,Spring City
24958,Whitwell
24959,Memphis
24960,Lafollette
24961,Celina
24962,Paris
24963,Arlington
24964,Dresden
24965,Knoxville
24966,New Hope
24967,Springfield
24968,Winchester
24969,Clarksville
24970,Concord
24971,Nashville
24972,Mayland
24973,Johnson City
24974,Brighton
24975,Maryville
24976,Nashville
24977,Bartlett
24978,Johnson City
24979,Sweetwater
24980,Murfreesburg
24981,Pikeville
24982,Estill Springs
24983,Murfreesboro
24984,Germantown
24985,Collierville
24986,Lenoir City
24987,Sevierville
24988,Nashville
24989,Lenoir City
24990,Dayton
24991,Paris
24992,Chapmansboro
24993,Daisy
24994,Nashville
24995,Cookeville
24996,Franklin
24997,Murfreesboro
24998,Nashville
24999,Spencer
25000,Rockwood
25001,Maryville
25002,Sparta
25003,Whitwell
25004,Chattanooga
25005,Johnson City
25006,Nashville
25007,Bolivar
25008,Knoxville
25009,Johnson City
25010,Lebanon
25011,Nashville
25012,Knoxville
25013,Greeneville
14407,Shelbyville
301250,
6562,Fort Worth
6563,Fort Worth
6565,Everman
6566,Baytown
6575,O'Donnell
6624,Arlington
6625,Forney
6627,Fort Worth
6628,Waxahachie
46288,Kyle
6636,Athens
6684,Matagorda
6685,Waxahachie
6687,Fort Worth
6688,New Home
6695,Elroy
6742,Gay Hill
6743,Hebbronville
6745,San Angelo
6746,Pearland
6752,Mertzon
6759,De Leon
6792,Austin
6793,Houston
6795,Hutto
6796,China Spring
6806,Mansfield
6848,Sealy
6849,Georgetown
6851,Justin
6852,Blum
6903,Bellville
6905,Buckholts
6906,Cleveland
6908,Kerens
6909,Hockley
6913,Aubrey
6953,Danbury
6954,Corpus Christi
6956,Georgetown
6957,Princeton
6962,Crowley
7007,Fischer
7008,Comfort
7009,La Gloria
7010,Weatherford
7015,Old Ocean
14580,Decatur
7052,Glen Rose
7054,Marathon
7055,Sheffield
7061,San Antonio
7527,Allen
7528,Lamarque/Texas City
7529,Halfway
7530,Halfway
7531,Dryden
7532,Kaufman
7533,Houston
7534,Ingleside
7535,Marfa
7536,Paris
7537,Port Bolivar
7538,Comstock
7539,Corpus Christi
7540,Hurst
7541,Roaring Springs
7542,Hilltop Lakes
7543,Laredo
7544,Gorman
7545,Johnson City
7546,College Station
7547,College Station
7558,Flower Mound
7559,Justin
7560,Haslet
7561,Houston
7562,Ledbetter
7563,Cleveland
7564,Houston
7565,Mineral Wells
7566,Mercedes
7567,Niederwald
7568,Granbury
7569,Granbury
7570,Grand Prairie
7571,Carthage
7572,Grand Prairie
7573,Flower Mound
7574,Seguin
7575,Grapevine
7576,Greenville
7577,Greenville
7626,Dallas
7628,Eagle Pass
7629,Freeport
7630,Freer
7631,Campbellton
7632,Lubbock
7633,Georgetown
7634,Dripping Springs
7635,Mansfield
7636,Catarina
7637,El Campo
7638,Sonora
7639,Palacios
7640,Allen
7641,South Padre Island
7642,Spicewood
7643,Spofford
7644,Spofford
45852,Bullard
7657,Graham
7689,Houston
7690,Harwood
7692,Marion
7693,Ingleside
7697,Brownwood
7739,Houston
7740,Grandview
7742,Mexia
7743,Sherman
7797,Ferris/Red Oak
7798,Houston
7799,Brady
7801,Mineral Wells
7802,Bertram
321471,Gardendale
7854,Beaumont
7855,Bryan
7857,Oilton
7858,Sonora
7864,Rockwall
7914,Startzville
7915,Hext
7917,Realitos
7918,Dripping Springs
299705,Sherman
7924,Davilla
7966,Briggs
7967,High Island
7969,Richardson
7970,Stephenville
7975,Liverpool
8019,Toyahvale
8020,Hawkins
8022,Tyler
8023,Stephenville
8028,Justin
45835,Conroe
8069,Hurst
8070,Comfort
8072,Alpine
8073,Stephenville
299706,Jacksonville
8078,Dublin
8117,Junction
8118,Big Sandy
8119,Austin
8120,Caddo Mills
310113,Goliad
8124,Mc Adoo
8163,Mc Clendon-Chisholm
8164,Conroe
8166,Austin
8167,Temple
8171,Maypearl
8264,Alpine
8265,Amarillo
8267,Amarillo
8269,Canyon
8273,Dallas
8656,San Antonio
8657,Hallettsville
8658,Seabrook
8659,Jasper
8660,Tulia
8661,Alvin
8662,Crockett
8663,Denver City
8664,Whitesboro
8665,Canton
8666,Houston
8667,Muleshoe
8668,Catarina
8669,Crosby
8670,Jacksonville
8671,Marion
8672,Hearne
8673,Wildorado
8674,Floresville
8675,Howe
8676,Franklin
8687,Oak Island
8688,Pattison
8689,Hubbard
8690,San Leon
8691,Plano
8692,Stafford
8693,Carrizo Springs
8694,Refugio
8695,Colorado City
45821,Celina
8696,Lytle
8697,Gustine
8698,Guthrie
8699,Guthrie
8700,Lago Vista
8701,Hale Center
8702,Hamilton
8703,Hamlin
8704,Hart
8705,Hawkins
8751,Andice
8752,Bowie
8753,Beeville
8754,Corpus Christi
8755,Brookshire
8756,Paige
8757,Valley View
8758,Sealy
8759,Chatfield
8760,Tomball
8761,Spring Branch
8762,Crosby
8763,Elgin
8764,Fort Worth
8765,Taylor
8766,Austin
8767,Waco
8768,Terlingua
8769,Brackettville
8770,Three Rivers
45829,Bells
8812,Itasca
8814,Bandera
8815,Kerrville
8820,Chisholm
8863,Houston
8864,Dayton
8866,Baytown
8867,Texarkana
8872,Houston
8914,San Antonio
8915,Cordele
8917,Houston
45845,Austin
45822,Houston
8924,Fort Hood(Killeen)
8972,Tom Bean
8973,Sunnyvale
8974,Del Rio
8975,The Grove/Ranch
45817,Clarksville
8982,Fort Hood/Killeen/
9029,Centerville
9030,Houston
9031,North Richland Hills
9032,Thurber
45812,San Antonio
9037,Argyle
9078,Baytown
9079,Joshua
9080,Dalhart
9081,Lufkin
45824,Fredericksburg
9086,Waxahachie
9126,Baytown
9127,Houston
9128,The Woodlands
9129,Truscott
45844,Westlake
9134,Blanco
9175,Tyler
9176,El Paso
9178,Wylie
9179,Houston
45802,Poolville
9184,Brookshire
9223,Freer
9224,Elmendorf
9226,Azle
9227,Vernon
45814,Laredo
9232,Kaufman
9242,Kress
45809,Wichita Falls
9275,Pearland
9276,Houston
9277,Vernon
45843,Luling
9281,Diboll
9424,Houston
9488,Sunrise Beach Village
9766,Katy
9767,Lufkin
9768,Mesquite
9769,Pine Springs
9770,Sealy
9771,Port O'Connor
9772,Fairfield
9773,Sabine Pass
9774,Encino
9775,Weatherford
9776,Brazoria
9777,Santa Fe
9778,Fort Worth
9779,Aubrey
9780,El Campo
9781,Flatonia
9782,Karnes City
9783,Post
9784,Crystal City
9785,Cuero
9796,Denton
9797,Mount Pleasant
9798,Harlingen
9799,Waco
9800,Malakoff
9801,Hedley
9802,Midlothian
9803,Weatherford
9804,Stockdale
9805,Tyler
9806,Amarillo
9807,Elmendorf
9808,Hico
9809,Brackettville
9810,Encinal
9811,Gatesville
9812,Idalou
9813,Justin
9814,Krum
9815,Pasadena
9880,Crowell
9881,Cotulla
9882,Danbury
9883,Cypress
9884,Collinsville
9885,Lockhart
9886,San Antonio
9887,Longview
45800,Fairfield
45841,Sweetwater
9888,Brownsville
9889,Johnson City
9890,Carrizo Springs
9891,Athens
9892,Bells
9893,Twin Sisters
9894,Utopia
9895,Uvalde
9896,Uvalde
9897,Uvalde
9913,Lake Dallas
9939,Georgetown
9940,Ralls
9941,Ore City
9942,Stonewall
46290,Aubrey
9947,Farwell
9981,Granger
9982,Houston
9983,Greenville
9984,Waco
9989,Merit
10024,Harwood
10025,Granite Shoals
10026,Austin
10027,Kenney
45832,Odessa
10031,Midlothian
10070,Montgomery
10071,Houston
10072,Caldwell
10073,Agua Dulce
10077,Hemphill
10115,Princeton
10116,Maypearl
10117,Canyon Lake
10118,Weatherford
10123,Conroe
10164,Plano
10165,Houston
10166,Hempstead
10167,Abilene
10171,Nocona
10207,San Antonio
10208,Houston
10210,Georgetown
10211,Whitesboro
10215,Wellington
10252,Dallas
10253,Hitchcock
10255,Greenville
10256,San Saba
10261,Waller
10262,Whitney
10301,Houston
10302,Houston
10304,Houston
10305,Houston
10312,Santa Elena
10347,Houston
10349,Paris
10350,Seminole
10351,Houston
10352,San Antonio
10356,Mineral Wells
10436,Stratford
10782,Gordonville
10783,Manvel
10835,Justin
10786,China Spring
10788,Rocksprings
10789,Comfort
10790,Sealy
10791,Bandera
10792,Brownwood
10793,Blanco
10794,Brackettville
10795,Bridgeport
10796,Crystal City
10797,Crystal City
10799,Iola
10800,Dayton
10801,Houston
10803,Ruidosa
10804,Panhandle
10805,Skellytown
10806,Pandale
10807,Terlingua /Alpine/
10808,Dayton
10819,Longview
10820,Wimberley
10821,West
10822,Alvin
10823,Angleton
10824,Beasley
10825,Conroe
10826,Dayton
10827,Houston
10828,Cooper
10829,Corpus Christi
10830,Berryville
10831,Justin
10832,Justin
10833,Justin
10834,Adkins
45827,Rio Vista
10836,Justin
10837,Justin
10838,Burleson
45815,Grandview
45853,Valley View
45831,Bay City
42783,Palmview
45810,Nassau Bay
45813,Austin
45816,Pontotoc
45854,Cresson
45834,Sabine Pass
10891,Denton
10892,Palacios
10893,Victoria
10894,Victoria
10895,Vidor
10896,Von Ormy
10897,Longview
45808,Fort Worth
10899,Waller
10900,Comanche
10937,Jewett
10938,Jarrell
10939,West
10940,Cleveland
46293,Hallettsville
10944,Cedar Park
10973,Glen Rose
10974,Kerrville
10976,Westminster
10977,Wolfe City
10981,Taylor
11015,La Porte
11016,Victoria
11017,Houston
11018,Wolfe City
45848,Freer
11053,Morgan
11054,Houston
11055,Lindale
11056,Alamo
11060,Texas City
11099,Princeton
11100,Kingsland
11102,Llano
11103,Fredericksburg
11106,Bellaire
11139,Houston
11140,Ponder
11142,Llano
11143,West
11147,Cotulla
11181,Cotulla
11182,Alpine
11183,Dallas
11184,Angleton
11188,Denton
11221,Prosper
11222,La Ward
11223,Madisonville
11224,Armstrong
11228,Lubbock
11262,Johnson City
11263,Hamlin
11264,Langtry
11265,New Braunfels
11266,Trenton
11272,Marathon
11280,Rankin
11308,Dallas
11309,Crosby
11310,Brenham
11311,Plano
11312,Harlingen
11317,Star
11400,Fort Hancock
11710,Hico
11711,Damon
11712,Denton
11713,Graham
11714,Hempstead
11715,Holliday
11716,Hunt
11717,Ingleside
11718,Ozona
11719,Richmond
11720,Lone Star
11721,Booker
11722,Del Rio
11723,Claude
11724,Alpine
11725,Dell City
11726,Dayton
11727,Del Rio
11728,Evadale
11729,D'Hanis
11740,Houston
11741,Houston
11742,Houston
45836,Palestine
11743,Houston
11744,Mountain Home
11745,Jersey Village
11746,Fort Stockton
11747,D'Hanis
11748,Austin
11749,Mont Belvieu
11750,Abilene
11751,Keller
11752,Petty
11753,Kennedale
11754,Kerens
11755,Kilgore
11756,Knox City
11757,Krum
11758,San Antonio
45855,Kenedy
45856,Clyde
45801,Rockdale
45799,Burkburnett
45833,Port Arthur
45804,Irving
45851,Kermit
11806,Waller
11807,Corsicana
11808,Paradise
11809,West Columbia
45805,Carrollton
11810,Wiergate
11811,Willow City
11813,Wimberley
11814,Wimberley
11855,Geronimo
11856,Johnson City
11857,San Antonio
11858,Blanco
11862,Quemado
11891,Fort Worth
11892,Waxahachie
11894,Sherman
11895,Van
11899,Sabine Pass
11936,Trenton
11937,Junction
11938,Spicewood
11939,Freeport
11943,Webster
11979,Vernon
11980,San Antonio
11981,Tioga
11982,Somerset
11988,San Benito
12022,Waxahachie
12023,Thrall
12024,Weatherford
12025,Kingsland
45857,Waco
12068,Conway
12066,Conroe
45858,Elmendorf
12069,Beaumont
12073,Spofford
12106,Grand Prairie
12107,Eagle Pass
12108,Elgin
12109,Warrenton
12113,Stafford
12150,Willow Park
12151,Leakey
12152,Kennedale
12153,Beeville
12157,Weir
12165,Sanger
12192,Ropesville
12193,Laguna Park
12194,Weatherford
12198,Sterling City
12232,Sugar Land
12233,Katy
12235,George West
12236,Godley
12240,Temple
12653,Beasley
12655,Seminole
12656,Temple
12657,Waco
12658,Yoakum
12659,Claude
12660,Santa Fe
12661,Winters
12662,Santa Fe
12663,Athens
12664,Seagoville
12665,Eagle Pass
12666,Marfa
12667,Dripping Springs
12668,Dripping Springs
12669,Kerrick
12670,Marathon
45825,San Angelo
12671,Eagle Lake
12672,Miami
12673,Sierra Blanca
12684,Arcadia
12685,Cotulla
12686,Coupland
12687,Dawson
12688,Decatur
12689,Dilley
12690,Freeport
12691,Garrison
12692,New Braunfels
12693,Indianola
12694,Lake Dallas
12695,Lamkin
12696,Leonard
12697,South Houston
12698,Lewisville
12699,Terrell
12700,Lewisville
12701,Tyler
12702,Linden
12703,Utopia
12744,Randolph
12745,Port Arthur
12746,Hereford
12747,Winnie
12748,Marion
12749,Van
12750,Mercedes
12751,Lockney
12752,Brackettville
12753,Streetman
12798,Waxahachie
12799,Kerrville
12800,Commerce
12801,Bellville
12805,Waco
12844,Avinger
12845,Springtown
12846,Deer Park
12847,Bellville
12851,Wharton
12883,Elgin
12884,Kenedy
12885,Houston
12886,Belton
12889,Clairette
12922,Chillicothe
12923,Kennard
12924,Houston
12925,Bergheim
12929,Henly
12940,Sterling City
12969,Galveston
12970,Kerrville
12971,Houston
12972,San Antonio
12977,Texarkana
13007,Independence
13008,Bells
13010,Alvord
45818,Salt Flat
13015,Parker
13045,Pearland
13046,Granbury
13047,Houston
13048,Cometa
13052,Westminster
13086,Bulverde
13087,Killeen
13088,Houston
13089,Agua Dulce
45826,Weslaco
13126,Sugar Land
13127,El Campo
13128,Royce City
13129,San Patricio
13133,Whitesboro
13165,Corpus Christi
13166,Lampasas
13167,Killeen
13168,Bloomington
45859,Chico
13172,Whitesboro
13237,Jefferson
13525,Austin
13526,Alvin
13533,Eldorado
13534,Eustace
13535,Leonard
13536,Lawrence
13537,Eagle Pass
13538,Hitchcock
13539,Houston
13540,Weatherford
13541,Hurst
13542,Mathis
13543,Edcouch
13544,Edinburg
13545,Abilene
13546,Edna
13547,Sunray
13548,Edna
13549,Guthrie
13550,Wayside
13551,Aspermont
13552,Avinger
13563,Plainview
13564,Kempner
13565,Boyd
13566,Milford
13567,Moffat
13568,Plano
13569,Normangee
13570,Oak Hill
45840,Industry
13571,Plano
13572,Lubbock
13573,Fort Worth
13574,Frelsburg
13575,Mc Kinney
13576,Kress
13577,Amarillo
13578,Corsicana
13579,Mansfield
13580,Mansfield
13581,Marathon
13619,Mount Selman
46317,
13620,Katy
13621,Humble
13622,Alvarado
13623,Farmersville
13624,Mertzon
13625,Edcouch
13626,Houston
13627,Springtown
13628,Sanger
13629,Elmendorf
13669,Midland
13670,Waco
13671,Katy
13672,East Bernard
13676,Wimberley
13705,Odessa
13706,Round Mountain
13707,Saginaw
13708,Boerne
13712,Sanger
13745,Port O'Connor
13746,La Pryor
13748,Sheridan
13749,Houston
13753,Round Top
13760,Waco
13786,Salado
13787,Azle
13788,Dallas
13789,Brackettville
13794,Gordon
13824,San Antonio
13825,Carrizo Springs
13826,Walnut Springs
13827,Lubbock
13828,Brackettville
301206,
13832,Big Lake
13871,Ackerly
13872,Waco
13873,Venus
13874,Brackettville
13879,San Antonio
13913,Decatur
13914,Adrian
13915,Salt Flat
13916,Algoa
13917,Little Elm
13922,Crockett
13950,Leander
13951,Azle
13952,San Antonio
13954,New Braunfels
13955,Brookshire
13959,Danbury
13992,Bigfoot
13993,Whitney
13994,Harlingen
42768,Grapevine
13998,Danevang
14030,Cotulla
14031,Lagarto
14032,Celina
14033,Brownsville
14036,Silverton
14376,Angleton
14380,Lindsay
14381,Berclair
14382,Tomball
14383,Navasota
14384,Pearland
14385,Plainview
14386,Tyler
14387,Caldwell
14388,Port O'Connor
14389,Reklaw
14390,Boerne
14391,San Angelo
14392,Fannett
14393,Escobas
14394,Falfurrias
14395,Lometa
14396,Leakey
14397,Mullin
14398,El Campo
14399,Mission
14400,Colorado City
14401,Floresville
14412,Rhome
14413,Saginaw
14414,San Marcos
14415,San Marcos
14416,Ponder
14417,Port Lavaca
14418,Spring
14419,Fannett
14420,Dimmitt
14421,Bay City
14422,Wichita Falls
14423,Waco
14424,Austin
14425,Mesquite
14426,Keller
14427,Midland
14428,Houston
14429,Midland
14430,Amarillo
14431,Old Boston
14468,Friendswood
14469,Springtown
14470,Crockett
14471,Grapeland
14472,Stafford
14473,Eldorado
14474,Fairfield
14475,Fredericksburg
14476,Houston
14477,Houston
14509,Houston
14510,Carrollton
14512,Crockett
14513,Brownsville
14518,Woodbine
14524,Angleton
14549,Mico
14550,Del Rio
14551,Crockett
14552,Terlingua
14556,Houston
14581,Houston
14582,Leon Springs
14583,Abilene
14584,Bryan
14588,Floresville
14621,Seguin
14622,Purdon
14623,Sabinal
14624,Gordon
14625,Bryan
14630,Houston
14661,Houston
14662,Morgan
14663,Galveston
14664,Buchanan Dam
14669,Mountain Home
14701,Collinsville
14702,Kingsbury
14703,Grand Prairie
14704,Buda
14710,Houston
14737,Marble Falls
14738,Santo
14739,San Augustine
14740,Bulverde
14744,Sweetwater
14771,Mountain Home
14772,Needville
14773,Houston
14774,Burnell
14778,Medina
14807,Van Horn
14808,La Grange
14809,Mineral Wells
14810,Sulphur Springs
14815,Nome
14842,Waller
14843,Lajitas
14844,Oakwood
14845,Burnet
14849,Pearland
15169,Floresville
15170,Seadrift
15171,Sherman
15172,Spicewood
15173,Texas City
15174,Farmersville
15175,Beaumont
15176,Granbury
15177,Huntington
15179,Floresville
15180,Floresville
15181,Crane
15182,Fort Mc Kavett
15183,Crystal City
15184,Mount Vernon
15185,Fort Stockton
15186,Fredericksburg
15187,El Campo
15188,Harris
15199,Bruni
15200,Burleson
15201,Henrietta
15202,Latexo
15203,Houston
15204,Joshua
15205,Kaufman
15206,Glen Rose
15207,Del Rio
15208,Encinal
15209,Jewett
15210,Gun Barrel City
15211,Rocksprings
15212,Goldthwaite
15213,Willis
15214,Port Neches
15215,Palmer
15216,Houston
15217,Premont
15218,Gainesville
15259,Fredericksburg
15260,Katy
15261,Laredo
15262,Leander
15263,Port Arthur
15264,Galveston
15265,Tioga
15266,San Antonio
15267,Lubbock
15268,Waring
15295,Garland
15296,Corsicana
15297,Bedias
15298,Callaghan
15302,Port Bolivar
15328,Canton
15329,Liberty Hill
15330,Rosharon
15331,Calliham
15335,Port O'Connor
15366,Temple
15367,Los Fresnos
15368,Marathon
15369,Killeen
15370,Edinburg
15375,Raymondville
15402,Mount Vernon
15403,Marathon
15404,Sealy
42789,Fort Worth
15409,Richwood
15436,San Angelo
45803,Argyle
15437,Irving
15438,Brady
15442,Richmond
15469,Utopia
15470,Cross Roads
15471,Loving
15472,Carrizo Springs
15476,Sabine Pass
15505,Kilgore
15506,Sterling City
15507,Wolfforth
15508,Christoval
15513,Smith Point
15543,Houston
15544,Freeport
15545,Willis
15546,Carrizo Springs
15551,Van Alstyne
15588,Weatherford
15590,Winona
15591,Falfurrias
45828,Jamestown
15626,Burleson
15627,Bells
15629,Naples
15630,Catarina
301239,
15636,Weatherford
15689,Valley Mills
15690,Fort Worth
15950,Portland
15951,San Antonio
15957,Pflugerville
15958,New Braunfels
15959,Canadian
15960,Crosby
15961,Dallas
15962,Dallas
15963,Freeport
15964,Galveston
15965,Alto
15966,Houston
15967,Scurry
15968,Freeport
15969,Comfort
15970,Lamesa
15971,Port Lavaca
15972,Fulton
15973,La Grange
45819,Paige
15974,Galveston
15975,Galveston
15986,Sealy
15987,Victoria
15988,Wallisville
15989,Waller
15990,Wylie
15991,San Antonio
15992,Alvarado
15993,Galveston
15994,Dallas
15995,Dallas
15996,Houston
15997,Giddings
15998,Crandall
15999,Plainview
16000,Liberty Hill
16001,San Antonio
16002,Post
16003,Pottsboro
16004,Dallas
16005,Sheffield
16052,Katy
16053,Yoakum
16054,Hill
16055,Sherman
16056,Post
16057,Denison
16058,Slaton
16059,Sudan
16060,Lone Oak
16061,Houston
16062,Brenham
308669,
312536,Clear Lake
316238,Krum
17168,Seguin
17185,Fort Worth
17188,Ranger
17190,Whitney
17192,Weatherford
312922,Roma
316236,Amarillo
18301,Kaufman
18305,Livingston
18328,Gladewater
18329,Bishop
18341,Woodville
18357,Bowie
18405,Brenham
18418,Hamlin
18423,Haskell
18516,San Antonio
18524,Higgins
18528,Crystal City
18533,Jacksboro
18534,Jayton
18542,Devine
18544,Jefferson
18547,Dilley
18553,Edna
18559,Eldorado
18575,Gruver
18576,Dell City
18577,Mc Lean
18578,Iraan
18579,Shamrock
18580,Tahoka
18581,Lamesa
18582,Commerce
18620,Kenedy
18626,Muleshoe
18644,Groveton
18651,Hallettsville
18658,Munday
18683,Miami
18684,Cisco
18687,Paducah
18689,Mineola
18734,Austin
18741,La Grange
18761,Floydada
18782,Kountze/Silsbee
18799,Leakey
18813,Carthage
18854,Fort Worth
18865,Fort Worth
18868,Lockhart
18872,Madisonville
18874,Roanoke
18877,Robert Lee
18879,Baytown
18886,Rotan/Roby
18896,San Antonio
18900,Post
18930,Eagle Pass
18941,Seymour
18943,Navasota
18947,Newton
18954,Stanton
18961,Columbus
18967,Rio Grande City
18969,Teague
19006,Cleveland
19007,Dryden
19026,Throckmorton
19033,Wills Point
19036,Winters
19039,San Augustine
19055,Caddo Mills
19056,Canton
19057,Clifton
19082,Midland
19097,San Saba
19104,Smithville
19112,Spicewood
19125,Crosbyton
19127,Daingerfield
19142,George West
19143,San Antonio
19163,Wharton
19186,Dublin
19188,Fort Worth
19211,Porter
29963,Houston
3357,Abilene
3361,Waco
19237,Dallas
3366,Fort Worth
3372,Alice
3377,Amarillo
21170,Zapata
19297,Llano
19304,Wharton
19312,Marshall
19318,Atlanta
3386,Austin
19336,Houston
19351,New Braunfels
19353,Brady
18730,Beeville
19366,Brownfield
19370,Borger
3407,Fort Bliss/El Paso
19382,Breckenridge
19383,Falfurrias
19393,Burnet
19394,Beaumont
19400,Big Spring
3423,Beaumont/Port Arthur
3426,Brownsville
19423,Brownwood
19431,Bay City
19475,Childress
19483,Bryan
3455,College Station
19528,Waco
19533,Coleman
19536,Cotulla
19541,Cleburne
3466,Corpus Christi
19553,Corsicana
21172,Castroville
21154,Wichita Falls
3475,Houston
19585,Carrizo Springs
3479,Dallas
3488,Dallas-Fort Worth
19628,Dalhart
19634,Crockett
3490,Del Rio
19655,Del Rio
19660,Denton
19666,Dumas
19673,Houston
3499,Abilene
11812,Horseshoe Bay
19682,Monahans
19685,Andrews
19686,Crane
19689,Gruver
19693,Ballinger
19694,Clarendon
19695,Fabens
19696,Alpine
19697,Big Lake
19698,Spearman
19700,Mc Camey
19702,Vega
19703,Denver City
19719,Edinburg
19722,Rocksprings
313869,Austin
19731,Houston
19750,Eagle Lake
3512,El Paso
19768,Kerrville
19776,Eastland
19788,Houston
19793,Bonham
19794,Quanah
19796,Vernon
19797,Wellington
19801,Wichita Falls
19802,Center
19803,Memphis
19812,Graford
19815,Ennis
19817,Athens
19819,Rockwall
19821,Nocona
19822,Slaton
19823,Winnsboro
19824,Mount Vernon
19825,Stamford
19828,Dallas
19831,Knox City
19832,Lubbock
19833,Abernathy
19835,Morton
19840,Seagraves
19841,Plains
19900,Fort Stockton
3545,Fort Worth
19911,Fort Worth
19934,Granbury
3555,Longview
19955,Arlington
19957,Gainesville
3558,Galveston
19965,Seminole
17598,Gatesville
19973,Grand Prairie
3565,Fort Hood/Killeen
307427,Fort Worth
19983,Georgetown
19988,Greenville
19995,Giddings
19997,Sherman/Denison
319542,Cisco
20014,Stratford
20030,Hebbronville
20039,Hondo
20048,Canadian
3583,Fort Hood(Killeen)
3588,Houston
20075,Baytown
20078,Mesquite
3591,Harlingen
20083,Hereford
20107,San Marcos
20118,Tulia
3604,Houston
20168,Kingsville
20171,Killeen
20178,Hillsboro
3611,Wink
20198,Houston
20203,Jasper
20205,Junction
20206,Mineola/Quitman
20221,Jacksonville
20227,Midlothian/Waxahachie
20228,Gilmer
3633,Lubbock
20321,Clarksville
20323,Angleton/Lake Jackson
20332,Lufkin
20338,Hearne
20346,Littlefield
20353,Levelland
20358,Lancaster
3651,Laredo
20379,Decatur
20383,Houston
20399,Mexia
20402,Lampasas
3663,Midland
20485,San Antonio
20486,Midland
3678,Mc Allen
20517,Comanche
20538,Hamilton
20558,Marfa
30167,
20583,Mineral Wells
20639,Fort Worth
3726,Corpus Christi
20641,Corpus Christi
20648,Orange Grove
3737,Kingsville
20665,Corpus Christi
20713,Nacogdoches
20716,Odessa
20754,Olney
20764,Orange
20766,Mount Pleasant
20789,Ozona
20818,Pecos
20820,Pleasanton
20833,Port Isabel
20838,Port Lavaca
20858,Pampa
313522,
3790,Paris
20873,Palestine
20874,Palacios
20891,Plainview
20895,Waco
20902,Perryton
20908,Port Aransas
20910,Dallas
20914,Robstown
20916,Rockdale
20925,Refugio
19800,Henderson
20936,Rockport
3852,Universal City
20954,Graham
20976,Caldwell
18922,Lago Vista
3863,San Antonio
21051,Stephenville
21052,Seguin
21062,Houston
3884,San Angelo
3886,San Antonio
21083,Sulphur Springs
21092,Snyder
21095,Sonora
3898,Wichita Falls
29962,Houston
21109,San Antonio
21124,Sherman
21126,Sweetwater
21133,Anahuac
21135,Port Mansfield
21136,Kirbyville
21137,Marlin
21139,New Gulf
21140,Freer
21141,Gonzales
21142,Albany
21143,Pineland
21144,El Paso
21145,Pearsall
21146,Mc Kinney
21147,Cameron
21149,Archer City
21150,La Porte
21153,Panhandle
21155,Menard
21156,Houston
21157,Rosenberg
21158,Dimmitt
21159,Wheeler
21160,Aspermont
21161,Weslaco
21162,Fort Worth
21163,Sinton
21164,Spofford
21165,Taylor
21167,Liberty
21168,Fredericksburg
21169,Yoakum
21171,Colorado City
21173,Winnie/Stowell
21174,Mason
21175,Follett
21184,Amarillo
21152,Ingleside
21198,Dallas
13991,Houston
3927,Temple
21221,Terrell
3937,Tyler
21304,Huntsville
21307,Uvalde
3945,Victoria
21322,Van Horn
21399,Sunray
21404,Friona
21409,Bridgeport
313978,Matagorda Island
23480,Houston
30413,Sierra Blanca
24684,Palmer
24685,Quinlan
24686,Fort Sam Houston
24687,Frankston
24688,Louise
45820,Whitesboro
24690,Collinsville
24691,Royse City
24694,Rockwall
24695,Garland
24696,Sanger
24698,Cuero
24700,Rhome
24701,Pearland
24702,Celina
24703,Bay City
24704,Sanger
24705,Luling
24706,San Antonio
24707,League City
24708,Sweetwater
